id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
34182580,2706098,303,0.73,"","","","","","",""
34182592,2706098,323,3.17,"","","","","","",""
34182603,2706098,418,0.16,"","","","","","",""
34182604,2706098,421,43.7,"","","","","","",""
34182594,2706098,334,0,"","","","","","",""
34182569,2706098,203,19.22,"","","","","","",""
34182587,2706098,317,17.5,"","","","","","",""
34182581,2706098,304,28,"","","","","","",""
34182623,2706098,619,0.226,"","","","","","",""
34182605,2706098,430,8,"","","","","","",""
34182570,2706098,204,13.95,"","","","","","",""
34182595,2706098,337,0,"","","","","","",""
34182629,2706098,629,0,"","","","","","",""
34182591,2706098,322,0,"","","","","","",""
34182579,2706098,301,17,"","","","","","",""
34182631,2706098,631,0.003,"","","","","","",""
34182608,2706098,435,23,"","","","","","",""
34182588,2706098,319,2,"","","","","","",""
34182616,2706098,610,0,"","","","","","",""
34182575,2706098,262,0,"","","","","","",""
34182609,2706098,573,0,"","","","","","",""
34182573,2706098,221,0,"","","","","","",""
34182607,2706098,432,13,"","","","","","",""
34182610,2706098,578,0,"","","","","","",""
34182625,2706098,621,0.002,"","","","","","",""
34182618,2706098,612,0.026,"","","","","","",""
34182627,2706098,627,0,"","","","","","",""
34182619,2706098,613,1.771,"","","","","","",""
34182599,2706098,405,0.179,"","","","","","",""
34182624,2706098,620,0.04,"","","","","","",""
34182613,2706098,607,0,"","","","","","",""
34182601,2706098,415,0.426,"","","","","","",""
34182620,2706098,614,0.414,"","","","","","",""
34182577,2706098,269,0.4,"","","","","","",""
34182626,2706098,626,0.049,"","","","","","",""
34182589,2706098,320,3,"","","","","","",""
34182615,2706098,609,0.004,"","","","","","",""
34182612,2706098,606,2.493,"","","","","","",""
34182602,2706098,417,19,"","","","","","",""
34182582,2706098,305,282,"","","","","","",""
34182574,2706098,255,46.64,"","","","","","",""
34182621,2706098,617,4.656,"","","","","","",""
34182571,2706098,205,17.25,"","","","","","",""
34182600,2706098,406,8.217,"","","","","","",""
34182586,2706098,312,0.069,"","","","","","",""
34182590,2706098,321,2,"","","","","","",""
34182596,2706098,338,83,"","","","","","",""
34182598,2706098,404,0.11,"","","","","","",""
34182593,2706098,328,0.2,"","","","","","",""
34182633,2706098,646,5.783,"","","","","","",""
34182584,2706098,307,769,"","","","","","",""
34182597,2706098,401,1.1,"","","","","","",""
34182628,2706098,628,0.106,"","","","","","",""
34182630,2706098,630,0.009,"","","","","","",""
34182583,2706098,306,373,"","","","","","",""
34182622,2706098,618,5.485,"","","","","","",""
34182578,2706098,291,1.2,"","","","","","",""
34182617,2706098,611,0.001,"","","","","","",""
34182611,2706098,601,48,"","","","","","",""
34182576,2706098,263,0,"","","","","","",""
34182783,2706101,319,16,"","","","","","",""
34182808,2706101,607,0.001,"","","","","","",""
34182781,2706101,312,0.074,"","","","","","",""
34182813,2706101,612,0.041,"","","","","","",""
34182771,2706101,263,0,"","","","","","",""
34182772,2706101,269,0.49,"","","","","","",""
34182776,2706101,304,24,"","","","","","",""
34182801,2706101,431,5,"","","","","","",""
34182814,2706101,613,2.191,"","","","","","",""
34182824,2706101,629,0.002,"","","","","","",""
34182818,2706101,619,0.267,"","","","","","",""
34182819,2706101,620,0.026,"","","","","","",""
34182807,2706101,606,2.83,"","","","","","",""
34182797,2706101,417,11,"","","","","","",""
34182765,2706101,204,12.9,"","","","","","",""
34182798,2706101,418,0.24,"","","","","","",""
34182806,2706101,601,50,"","","","","","",""
34182812,2706101,611,0.005,"","","","","","",""
34182820,2706101,621,0.002,"","","","","","",""
34182811,2706101,610,0.003,"","","","","","",""
34182827,2706101,645,3.593,"","","","","","",""
34182774,2706101,301,32,"","","","","","",""
34182793,2706101,404,0.092,"","","","","","",""
34182804,2706101,573,0,"","","","","","",""
34182828,2706101,646,4.189,"","","","","","",""
34182784,2706101,320,16,"","","","","","",""
34182786,2706101,322,0,"","","","","","",""
34182782,2706101,317,17.7,"","","","","","",""
34182815,2706101,614,0.494,"","","","","","",""
34182799,2706101,421,44.9,"","","","","","",""
34182792,2706101,401,0.6,"","","","","","",""
34182766,2706101,205,22.86,"","","","","","",""
34182826,2706101,631,0.003,"","","","","","",""
34182779,2706101,307,511,"","","","","","",""
34182775,2706101,303,1.99,"","","","","","",""
34182773,2706101,291,2.2,"","","","","","",""
34182790,2706101,337,0,"","","","","","",""
34182796,2706101,415,0.309,"","","","","","",""
34182810,2706101,609,0.004,"","","","","","",""
34182823,2706101,628,0.052,"","","","","","",""
34182794,2706101,405,0.204,"","","","","","",""
34182791,2706101,338,0,"","","","","","",""
34182821,2706101,626,0.273,"","","","","","",""
34182816,2706101,617,3.248,"","","","","","",""
34182789,2706101,334,0,"","","","","","",""
34182805,2706101,578,0,"","","","","","",""
34182802,2706101,432,6,"","","","","","",""
34182803,2706101,435,15,"","","","","","",""
34182767,2706101,208,270,"","","","","","",""
34182795,2706101,406,5.985,"","","","","","",""
34182809,2706101,608,0,"","","","","","",""
34182825,2706101,630,0.003,"","","","","","",""
34182780,2706101,309,0.71,"","","","","","",""
34182768,2706101,221,0,"","","","","","",""
34182764,2706101,203,15.67,"","","","","","",""
34182822,2706101,627,0.001,"","","","","","",""
34182787,2706101,323,1.23,"","","","","","",""
34182788,2706101,328,0.3,"","","","","","",""
34182777,2706101,305,183,"","","","","","",""
34182769,2706101,255,46.53,"","","","","","",""
34182778,2706101,306,231,"","","","","","",""
34182770,2706101,262,0,"","","","","","",""
34182785,2706101,321,0,"","","","","","",""
34182817,2706101,618,3.865,"","","","","","",""
34182800,2706101,430,10.4,"","","","","","",""
34182887,2706102,627,0.001,"","","","","","",""
34182886,2706102,626,0.177,"","","","","","",""
34182882,2706102,618,5.811,"","","","","","",""
34182857,2706102,401,0.5,"","","","","","",""
34182890,2706102,630,0.003,"","","","","","",""
34182832,2706102,208,240,"","","","","","",""
34182877,2706102,611,0.005,"","","","","","",""
34182849,2706102,320,7,"","","","","","",""
34182858,2706102,404,0.132,"","","","","","",""
34182838,2706102,291,1.7,"","","","","","",""
34182831,2706102,205,14.86,"","","","","","",""
34182878,2706102,612,0.026,"","","","","","",""
34182860,2706102,406,5.917,"","","","","","",""
34182844,2706102,307,527,"","","","","","",""
34182833,2706102,221,0,"","","","","","",""
34182843,2706102,306,281,"","","","","","",""
34182848,2706102,319,5,"","","","","","",""
34182873,2706102,607,0,"","","","","","",""
34182893,2706102,646,6.235,"","","","","","",""
34182837,2706102,269,0.57,"","","","","","",""
34182853,2706102,328,0.1,"","","","","","",""
34182884,2706102,620,0.03,"","","","","","",""
34182875,2706102,609,0.004,"","","","","","",""
34182876,2706102,610,0.006,"","","","","","",""
34182862,2706102,417,28,"","","","","","",""
34182869,2706102,573,0,"","","","","","",""
34182863,2706102,418,0.18,"","","","","","",""
34182839,2706102,301,39,"","","","","","",""
34182836,2706102,263,0,"","","","","","",""
34182852,2706102,323,2.22,"","","","","","",""
34182851,2706102,322,0,"","","","","","",""
34182883,2706102,619,0.356,"","","","","","",""
34182855,2706102,337,0,"","","","","","",""
34182854,2706102,334,7,"","","","","","",""
34182842,2706102,305,200,"","","","","","",""
34182835,2706102,262,0,"","","","","","",""
34182861,2706102,415,0.338,"","","","","","",""
34182871,2706102,601,36,"","","","","","",""
34182830,2706102,204,13.58,"","","","","","",""
34182866,2706102,431,7,"","","","","","",""
34182856,2706102,338,44,"","","","","","",""
34182867,2706102,432,20,"","","","","","",""
34182881,2706102,617,3.815,"","","","","","",""
34182846,2706102,312,0.085,"","","","","","",""
34182868,2706102,435,33,"","","","","","",""
34182840,2706102,303,0.84,"","","","","","",""
34182892,2706102,645,4.081,"","","","","","",""
34182859,2706102,405,0.064,"","","","","","",""
34182865,2706102,430,17.7,"","","","","","",""
34182889,2706102,629,0,"","","","","","",""
34182891,2706102,631,0.003,"","","","","","",""
34182864,2706102,421,46.2,"","","","","","",""
34182879,2706102,613,1.829,"","","","","","",""
34182870,2706102,578,0,"","","","","","",""
34182888,2706102,628,0.069,"","","","","","",""
34182841,2706102,304,29,"","","","","","",""
34182880,2706102,614,0.463,"","","","","","",""
34182847,2706102,317,19.3,"","","","","","",""
34182874,2706102,608,0,"","","","","","",""
34182834,2706102,255,54.83,"","","","","","",""
34182872,2706102,606,2.437,"","","","","","",""
34182885,2706102,621,0.003,"","","","","","",""
34182829,2706102,203,14.62,"","","","","","",""
34182850,2706102,321,9,"","","","","","",""
34182845,2706102,309,0.61,"","","","","","",""
34182956,2706103,631,0.003,"","","","","","",""
34182898,2706103,221,0,"","","","","","",""
34182925,2706103,406,7.527,"","","","","","",""
34182897,2706103,208,262,"","","","","","",""
34182900,2706103,262,0,"","","","","","",""
34182937,2706103,606,2.476,"","","","","","",""
34182911,2706103,312,0.074,"","","","","","",""
34182941,2706103,610,0.002,"","","","","","",""
34182916,2706103,322,0,"","","","","","",""
34182935,2706103,578,0,"","","","","","",""
34182929,2706103,421,44.4,"","","","","","",""
34182918,2706103,328,0.2,"","","","","","",""
34182945,2706103,614,0.429,"","","","","","",""
34182903,2706103,291,1.4,"","","","","","",""
34182932,2706103,432,15,"","","","","","",""
34182894,2706103,203,17.84,"","","","","","",""
34182928,2706103,418,0.17,"","","","","","",""
34182907,2706103,305,257,"","","","","","",""
34182952,2706103,627,0,"","","","","","",""
34182915,2706103,321,4,"","","","","","",""
34182901,2706103,263,0,"","","","","","",""
34182949,2706103,620,0.037,"","","","","","",""
34182934,2706103,573,0,"","","","","","",""
34182895,2706103,204,13.84,"","","","","","",""
34182947,2706103,618,5.583,"","","","","","",""
34182919,2706103,334,2,"","","","","","",""
34182944,2706103,613,1.788,"","","","","","",""
34182921,2706103,338,71,"","","","","","",""
34182922,2706103,401,0.9,"","","","","","",""
34182924,2706103,405,0.144,"","","","","","",""
34182914,2706103,320,4,"","","","","","",""
34182899,2706103,255,49.1,"","","","","","",""
34182909,2706103,307,696,"","","","","","",""
34182938,2706103,607,0,"","","","","","",""
34182933,2706103,435,26,"","","","","","",""
34182936,2706103,601,44,"","","","","","",""
34182946,2706103,617,4.404,"","","","","","",""
34182902,2706103,269,0.45,"","","","","","",""
34182917,2706103,323,2.88,"","","","","","",""
34182942,2706103,611,0.002,"","","","","","",""
34182948,2706103,619,0.265,"","","","","","",""
34182927,2706103,417,22,"","","","","","",""
34182906,2706103,304,28,"","","","","","",""
34182950,2706103,621,0.002,"","","","","","",""
34182920,2706103,337,0,"","","","","","",""
34182910,2706103,309,0.68,"","","","","","",""
34182913,2706103,319,3,"","","","","","",""
34182943,2706103,612,0.026,"","","","","","",""
34182908,2706103,306,345,"","","","","","",""
34182940,2706103,609,0.004,"","","","","","",""
34182896,2706103,205,16.53,"","","","","","",""
34182958,2706103,646,5.919,"","","","","","",""
34182912,2706103,317,18,"","","","","","",""
34182931,2706103,431,6,"","","","","","",""
34182954,2706103,629,0,"","","","","","",""
34182926,2706103,415,0.4,"","","","","","",""
34182930,2706103,430,10.9,"","","","","","",""
34182904,2706103,301,24,"","","","","","",""
34182955,2706103,630,0.007,"","","","","","",""
34182939,2706103,608,0,"","","","","","",""
34182957,2706103,645,4.605,"","","","","","",""
34182953,2706103,628,0.095,"","","","","","",""
34182951,2706103,626,0.087,"","","","","","",""
34182923,2706103,404,0.117,"","","","","","",""
34182905,2706103,303,0.76,"","","","","","",""
34182961,2706104,205,0,"","","","","","",""
34183016,2706104,626,0.056,"","","","","","",""
34182971,2706104,304,31,"","","","","","",""
34182983,2706104,328,0.3,"","","","","","",""
34182987,2706104,401,0,"","","","","","",""
34183007,2706104,611,0.005,"","","","","","",""
34182992,2706104,417,10,"","","","","","",""
34182980,2706104,321,0,"","","","","","",""
34182976,2706104,312,0.062,"","","","","","",""
34183011,2706104,617,0.551,"","","","","","",""
34182997,2706104,432,10,"","","","","","",""
34182990,2706104,406,11.652,"","","","","","",""
34183013,2706104,619,0.02,"","","","","","",""
34182977,2706104,317,29.9,"","","","","","",""
34182969,2706104,301,11,"","","","","","",""
34182991,2706104,415,0.763,"","","","","","",""
34182972,2706104,305,237,"","","","","","",""
34182998,2706104,435,10,"","","","","","",""
34183015,2706104,621,0.004,"","","","","","",""
34182993,2706104,418,0.82,"","","","","","",""
34182963,2706104,221,0,"","","","","","",""
34182968,2706104,291,0,"","","","","","",""
34183000,2706104,578,0,"","","","","","",""
34182970,2706104,303,0.65,"","","","","","",""
34183014,2706104,620,0.044,"","","","","","",""
34183005,2706104,609,0,"","","","","","",""
34182985,2706104,337,0,"","","","","","",""
34182994,2706104,421,78.1,"","","","","","",""
34183009,2706104,613,0.369,"","","","","","",""
34183002,2706104,606,0.588,"","","","","","",""
34182974,2706104,307,467,"","","","","","",""
34183012,2706104,618,0.427,"","","","","","",""
34182967,2706104,269,0,"","","","","","",""
34182979,2706104,320,3,"","","","","","",""
34183019,2706104,629,0.004,"","","","","","",""
34183018,2706104,628,0.008,"","","","","","",""
34183017,2706104,627,0,"","","","","","",""
34182984,2706104,334,0,"","","","","","",""
34183010,2706104,614,0.179,"","","","","","",""
34183003,2706104,607,0,"","","","","","",""
34182982,2706104,323,0.06,"","","","","","",""
34182999,2706104,573,0,"","","","","","",""
34182959,2706104,203,28.81,"","","","","","",""
34183023,2706104,646,0.524,"","","","","","",""
34182962,2706104,208,139,"","","","","","",""
34182966,2706104,263,0,"","","","","","",""
34182988,2706104,404,0.036,"","","","","","",""
34183020,2706104,630,0,"","","","","","",""
34182986,2706104,338,0,"","","","","","",""
34183021,2706104,631,0.005,"","","","","","",""
34183008,2706104,612,0.018,"","","","","","",""
34183001,2706104,601,76,"","","","","","",""
34182978,2706104,319,3,"","","","","","",""
34182960,2706104,204,2.06,"","","","","","",""
34182995,2706104,430,0,"","","","","","",""
34183004,2706104,608,0,"","","","","","",""
34182973,2706104,306,247,"","","","","","",""
34183006,2706104,610,0.004,"","","","","","",""
34182981,2706104,322,0,"","","","","","",""
34182965,2706104,262,0,"","","","","","",""
34182975,2706104,309,1.63,"","","","","","",""
34182964,2706104,255,68.09,"","","","","","",""
34182996,2706104,431,0,"","","","","","",""
34183022,2706104,645,0.621,"","","","","","",""
34182989,2706104,405,0.204,"","","","","","",""
34183074,2706105,613,0.369,"","","","","","",""
34183028,2706105,221,0,"","","","","","",""
34183045,2706105,321,0,"","","","","","",""
34183050,2706105,337,0,"","","","","","",""
34183032,2706105,269,0,"","","","","","",""
34183057,2706105,417,10,"","","","","","",""
34183060,2706105,430,0,"","","","","","",""
34183042,2706105,317,29.9,"","","","","","",""
34183086,2706105,631,0.005,"","","","","","",""
34183034,2706105,301,11,"","","","","","",""
34183035,2706105,303,0.65,"","","","","","",""
34183078,2706105,619,0.02,"","","","","","",""
34183054,2706105,405,0.204,"","","","","","",""
34183059,2706105,421,78.1,"","","","","","",""
34183073,2706105,612,0.018,"","","","","","",""
34183065,2706105,578,0,"","","","","","",""
34183087,2706105,645,0.621,"","","","","","",""
34183055,2706105,406,11.652,"","","","","","",""
34183036,2706105,304,31,"","","","","","",""
34183082,2706105,627,0,"","","","","","",""
34183081,2706105,626,0.056,"","","","","","",""
34183030,2706105,262,0,"","","","","","",""
34183088,2706105,646,0.524,"","","","","","",""
34183083,2706105,628,0.008,"","","","","","",""
34183075,2706105,614,0.179,"","","","","","",""
34183026,2706105,205,0,"","","","","","",""
34183038,2706105,306,247,"","","","","","",""
34183024,2706105,203,28.81,"","","","","","",""
34183061,2706105,431,0,"","","","","","",""
34183040,2706105,309,1.63,"","","","","","",""
34183031,2706105,263,0,"","","","","","",""
34183084,2706105,629,0.004,"","","","","","",""
34183046,2706105,322,0,"","","","","","",""
34183049,2706105,334,0,"","","","","","",""
34183053,2706105,404,0.036,"","","","","","",""
34183063,2706105,435,10,"","","","","","",""
34183056,2706105,415,0.763,"","","","","","",""
34183069,2706105,608,0,"","","","","","",""
34183027,2706105,208,139,"","","","","","",""
34183071,2706105,610,0.004,"","","","","","",""
34183062,2706105,432,10,"","","","","","",""
34183068,2706105,607,0,"","","","","","",""
34183079,2706105,620,0.044,"","","","","","",""
34183029,2706105,255,68.09,"","","","","","",""
34183072,2706105,611,0.005,"","","","","","",""
34183033,2706105,291,0,"","","","","","",""
34183047,2706105,323,0.06,"","","","","","",""
34183080,2706105,621,0.004,"","","","","","",""
34183043,2706105,319,3,"","","","","","",""
34183067,2706105,606,0.588,"","","","","","",""
34183051,2706105,338,0,"","","","","","",""
34183044,2706105,320,3,"","","","","","",""
34183066,2706105,601,76,"","","","","","",""
34183041,2706105,312,0.062,"","","","","","",""
34183070,2706105,609,0,"","","","","","",""
34183058,2706105,418,0.82,"","","","","","",""
34183039,2706105,307,467,"","","","","","",""
34183085,2706105,630,0,"","","","","","",""
34183025,2706105,204,2.06,"","","","","","",""
34183048,2706105,328,0.3,"","","","","","",""
34183037,2706105,305,237,"","","","","","",""
34183064,2706105,573,0,"","","","","","",""
34183076,2706105,617,0.551,"","","","","","",""
34183052,2706105,401,0,"","","","","","",""
34183077,2706105,618,0.427,"","","","","","",""
34183128,2706106,435,9,"","","","","","",""
34183142,2706106,618,1.392,"","","","","","",""
34183091,2706106,205,0.03,"","","","","","",""
34183099,2706106,301,12,"","","","","","",""
34183149,2706106,629,0.005,"","","","","","",""
34183145,2706106,621,0.005,"","","","","","",""
34183103,2706106,306,247,"","","","","","",""
34183092,2706106,208,169,"","","","","","",""
34183131,2706106,601,84,"","","","","","",""
34183108,2706106,319,10,"","","","","","",""
34183130,2706106,578,0,"","","","","","",""
34183125,2706106,430,0,"","","","","","",""
34183139,2706106,613,1.066,"","","","","","",""
34183140,2706106,614,0.41,"","","","","","",""
34183090,2706106,204,5.55,"","","","","","",""
34183112,2706106,323,0.07,"","","","","","",""
34183100,2706106,303,0.73,"","","","","","",""
34183124,2706106,421,77.7,"","","","","","",""
34183143,2706106,619,0.081,"","","","","","",""
34183117,2706106,401,0,"","","","","","",""
34183146,2706106,626,0.19,"","","","","","",""
34183127,2706106,432,9,"","","","","","",""
34183137,2706106,611,0.017,"","","","","","",""
34183118,2706106,404,0.035,"","","","","","",""
34183107,2706106,317,29.1,"","","","","","",""
34183101,2706106,304,31,"","","","","","",""
34183093,2706106,221,0,"","","","","","",""
34183150,2706106,630,0.001,"","","","","","",""
34183113,2706106,328,0.4,"","","","","","",""
34183152,2706106,645,1.963,"","","","","","",""
34183109,2706106,320,10,"","","","","","",""
34183122,2706106,417,9,"","","","","","",""
34183138,2706106,612,0.056,"","","","","","",""
34183089,2706106,203,28.28,"","","","","","",""
34183104,2706106,307,468,"","","","","","",""
34183115,2706106,337,0,"","","","","","",""
34183153,2706106,646,1.579,"","","","","","",""
34183111,2706106,322,0,"","","","","","",""
34183126,2706106,431,0,"","","","","","",""
34183094,2706106,255,65.03,"","","","","","",""
34183095,2706106,262,0,"","","","","","",""
34183148,2706106,628,0.026,"","","","","","",""
34183134,2706106,608,0,"","","","","","",""
34183119,2706106,405,0.211,"","","","","","",""
34183147,2706106,627,0,"","","","","","",""
34183114,2706106,334,0,"","","","","","",""
34183102,2706106,305,236,"","","","","","",""
34183135,2706106,609,0,"","","","","","",""
34183096,2706106,263,0,"","","","","","",""
34183133,2706106,607,0,"","","","","","",""
34183141,2706106,617,1.729,"","","","","","",""
34183123,2706106,418,0.9,"","","","","","",""
34183120,2706106,406,11.42,"","","","","","",""
34183110,2706106,321,0,"","","","","","",""
34183098,2706106,291,0,"","","","","","",""
34183151,2706106,631,0.006,"","","","","","",""
34183121,2706106,415,0.724,"","","","","","",""
34183105,2706106,309,1.66,"","","","","","",""
34183097,2706106,269,0,"","","","","","",""
34183129,2706106,573,0,"","","","","","",""
34183116,2706106,338,0,"","","","","","",""
34183136,2706106,610,0.005,"","","","","","",""
34183132,2706106,606,1.586,"","","","","","",""
34183106,2706106,312,0.065,"","","","","","",""
34183144,2706106,620,0.057,"","","","","","",""
34183171,2706107,312,0.079,"","","","","","",""
34183165,2706107,303,1.02,"","","","","","",""
34183209,2706107,620,0.039,"","","","","","",""
34183160,2706107,262,0,"","","","","","",""
34183183,2706107,404,0.119,"","","","","","",""
34183197,2706107,606,0.976,"","","","","","",""
34183164,2706107,301,26,"","","","","","",""
34183218,2706107,646,1.036,"","","","","","",""
34183202,2706107,611,0.004,"","","","","","",""
34183200,2706107,609,0,"","","","","","",""
34183195,2706107,578,0,"","","","","","",""
34183176,2706107,322,0,"","","","","","",""
34183166,2706107,304,32,"","","","","","",""
34183184,2706107,405,0.221,"","","","","","",""
34183178,2706107,328,0.3,"","","","","","",""
34183214,2706107,629,0.004,"","","","","","",""
34183204,2706107,613,0.562,"","","","","","",""
34183167,2706107,305,229,"","","","","","",""
34183205,2706107,614,0.363,"","","","","","",""
34183193,2706107,435,23,"","","","","","",""
34183191,2706107,431,7,"","","","","","",""
34183198,2706107,607,0,"","","","","","",""
34183172,2706107,317,29.3,"","","","","","",""
34183194,2706107,573,0,"","","","","","",""
34183206,2706107,617,1.143,"","","","","","",""
34183159,2706107,255,62.16,"","","","","","",""
34183217,2706107,645,1.207,"","","","","","",""
34183189,2706107,421,72,"","","","","","",""
34183163,2706107,291,0.4,"","","","","","",""
34183179,2706107,334,0,"","","","","","",""
34183207,2706107,618,0.907,"","","","","","",""
34183168,2706107,306,241,"","","","","","",""
34183211,2706107,626,0.051,"","","","","","",""
34183169,2706107,307,197,"","","","","","",""
34183175,2706107,321,0,"","","","","","",""
34183208,2706107,619,0.06,"","","","","","",""
34183212,2706107,627,0,"","","","","","",""
34183181,2706107,338,0,"","","","","","",""
34183173,2706107,319,3,"","","","","","",""
34183187,2706107,417,18,"","","","","","",""
34183174,2706107,320,3,"","","","","","",""
34183155,2706107,204,3.69,"","","","","","",""
34183154,2706107,203,27.26,"","","","","","",""
34183156,2706107,205,6.46,"","","","","","",""
34183157,2706107,208,173,"","","","","","",""
34183158,2706107,221,0,"","","","","","",""
34183190,2706107,430,1.3,"","","","","","",""
34183203,2706107,612,0.018,"","","","","","",""
34183213,2706107,628,0.008,"","","","","","",""
34183210,2706107,621,0.004,"","","","","","",""
34183186,2706107,415,0.701,"","","","","","",""
34183177,2706107,323,0.14,"","","","","","",""
34183161,2706107,263,0,"","","","","","",""
34183188,2706107,418,0.77,"","","","","","",""
34183170,2706107,309,1.6,"","","","","","",""
34183215,2706107,630,0,"","","","","","",""
34183185,2706107,406,11.133,"","","","","","",""
34183199,2706107,608,0,"","","","","","",""
34183216,2706107,631,0.004,"","","","","","",""
34183182,2706107,401,0,"","","","","","",""
34183192,2706107,432,11,"","","","","","",""
34183196,2706107,601,68,"","","","","","",""
34183180,2706107,337,0,"","","","","","",""
34183162,2706107,269,0.56,"","","","","","",""
34183201,2706107,610,0.004,"","","","","","",""
34183275,2706108,621,0.004,"","","","","","",""
34183222,2706108,208,200,"","","","","","",""
34183262,2706108,606,1.879,"","","","","","",""
34183273,2706108,619,0.115,"","","","","","",""
34183276,2706108,626,0.172,"","","","","","",""
34183249,2706108,405,0.227,"","","","","","",""
34183253,2706108,418,0.84,"","","","","","",""
34183231,2706108,304,32,"","","","","","",""
34183234,2706108,307,198,"","","","","","",""
34183247,2706108,401,0,"","","","","","",""
34183229,2706108,301,27,"","","","","","",""
34183264,2706108,608,0,"","","","","","",""
34183267,2706108,611,0.015,"","","","","","",""
34183277,2706108,627,0,"","","","","","",""
34183278,2706108,628,0.025,"","","","","","",""
34183243,2706108,328,0.4,"","","","","","",""
34183281,2706108,631,0.005,"","","","","","",""
34183255,2706108,430,1.3,"","","","","","",""
34183283,2706108,646,1.991,"","","","","","",""
34183270,2706108,614,0.572,"","","","","","",""
34183223,2706108,221,0,"","","","","","",""
34183219,2706108,203,26.78,"","","","","","",""
34183228,2706108,291,0.4,"","","","","","",""
34183280,2706108,630,0.001,"","","","","","",""
34183238,2706108,319,9,"","","","","","",""
34183251,2706108,415,0.666,"","","","","","",""
34183259,2706108,573,0,"","","","","","",""
34183232,2706108,305,228,"","","","","","",""
34183263,2706108,607,0,"","","","","","",""
34183233,2706108,306,241,"","","","","","",""
34183269,2706108,613,1.192,"","","","","","",""
34183266,2706108,610,0.004,"","","","","","",""
34183261,2706108,601,76,"","","","","","",""
34183265,2706108,609,0,"","","","","","",""
34183248,2706108,404,0.119,"","","","","","",""
34183242,2706108,323,0.15,"","","","","","",""
34183230,2706108,303,1.09,"","","","","","",""
34183236,2706108,312,0.082,"","","","","","",""
34183239,2706108,320,9,"","","","","","",""
34183246,2706108,338,0,"","","","","","",""
34183257,2706108,432,10,"","","","","","",""
34183225,2706108,262,0,"","","","","","",""
34183279,2706108,629,0.004,"","","","","","",""
34183226,2706108,263,0,"","","","","","",""
34183245,2706108,337,0,"","","","","","",""
34183274,2706108,620,0.052,"","","","","","",""
34183241,2706108,322,0,"","","","","","",""
34183244,2706108,334,0,"","","","","","",""
34183221,2706108,205,6.48,"","","","","","",""
34183224,2706108,255,59.39,"","","","","","",""
34183272,2706108,618,1.78,"","","","","","",""
34183250,2706108,406,10.923,"","","","","","",""
34183252,2706108,417,17,"","","","","","",""
34183227,2706108,269,0.56,"","","","","","",""
34183256,2706108,431,7,"","","","","","",""
34183268,2706108,612,0.052,"","","","","","",""
34183235,2706108,309,1.63,"","","","","","",""
34183220,2706108,204,6.84,"","","","","","",""
34183260,2706108,578,0,"","","","","","",""
34183258,2706108,435,22,"","","","","","",""
34183240,2706108,321,0,"","","","","","",""
34183282,2706108,645,2.421,"","","","","","",""
34183237,2706108,317,28.5,"","","","","","",""
34183271,2706108,617,2.208,"","","","","","",""
34183254,2706108,421,71.6,"","","","","","",""
34183284,2706109,203,28.81,"","","","","","",""
34183298,2706109,306,247,"","","","","","",""
34183305,2706109,321,0,"","","","","","",""
34183294,2706109,301,11,"","","","","","",""
34183331,2706109,610,0.004,"","","","","","",""
34183302,2706109,317,29.9,"","","","","","",""
34183311,2706109,338,0,"","","","","","",""
34183301,2706109,312,0.062,"","","","","","",""
34183289,2706109,255,68.09,"","","","","","",""
34183312,2706109,401,0,"","","","","","",""
34183346,2706109,631,0.005,"","","","","","",""
34183325,2706109,578,0,"","","","","","",""
34183337,2706109,618,0.427,"","","","","","",""
34183304,2706109,320,3,"","","","","","",""
34183336,2706109,617,0.551,"","","","","","",""
34183335,2706109,614,0.179,"","","","","","",""
34183333,2706109,612,0.018,"","","","","","",""
34183323,2706109,435,10,"","","","","","",""
34183313,2706109,404,0.036,"","","","","","",""
34183308,2706109,328,0.3,"","","","","","",""
34183286,2706109,205,0,"","","","","","",""
34183319,2706109,421,78.1,"","","","","","",""
34183343,2706109,628,0.008,"","","","","","",""
34183320,2706109,430,0,"","","","","","",""
34183290,2706109,262,0,"","","","","","",""
34183347,2706109,645,0.621,"","","","","","",""
34183287,2706109,208,139,"","","","","","",""
34183307,2706109,323,0.06,"","","","","","",""
34183299,2706109,307,467,"","","","","","",""
34183315,2706109,406,11.652,"","","","","","",""
34183338,2706109,619,0.02,"","","","","","",""
34183345,2706109,630,0,"","","","","","",""
34183329,2706109,608,0,"","","","","","",""
34183297,2706109,305,237,"","","","","","",""
34183327,2706109,606,0.588,"","","","","","",""
34183332,2706109,611,0.005,"","","","","","",""
34183292,2706109,269,0,"","","","","","",""
34183342,2706109,627,0,"","","","","","",""
34183293,2706109,291,0,"","","","","","",""
34183334,2706109,613,0.369,"","","","","","",""
34183300,2706109,309,1.63,"","","","","","",""
34183330,2706109,609,0,"","","","","","",""
34183310,2706109,337,0,"","","","","","",""
34183291,2706109,263,0,"","","","","","",""
34183314,2706109,405,0.204,"","","","","","",""
34183340,2706109,621,0.004,"","","","","","",""
34183339,2706109,620,0.044,"","","","","","",""
34183303,2706109,319,3,"","","","","","",""
34183316,2706109,415,0.763,"","","","","","",""
34183328,2706109,607,0,"","","","","","",""
34183341,2706109,626,0.056,"","","","","","",""
